ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-06-04,-7.796349005389522,1.960556390125513,269.6548266056913,-7.796349005389522,-7.796349005389522,141.48492557974424,141.48492557974424,141.48492557974424,134.994845952,134.994845952,134.994845952,62.70838379319723,62.70838379319723,62.70838379319723,-56.218304165453,-56.218304165453,-56.218304165453,0.0,0.0,0.0,133.68857657435473
2021-06-05,-7.6887653567810785,64.08341256116594,308.52057707089836,-7.6887653567810785,-7.6887653567810785,190.7652426775256,190.7652426775256,190.7652426775256,134.994845952,134.994845952,134.994845952,120.37719824792282,120.37719824792282,120.37719824792282,-64.60680152239723,-64.60680152239723,-64.60680152239723,0.0,0.0,0.0,183.07647732074452
2021-06-06,-7.581181708172635,75.63576526976313,334.6232260515024,-7.581181708172635,-7.581181708172635,213.921325002553,213.921325002553,213.921325002553,134.994845952,134.994845952,134.994845952,151.2781963362154,151.2781963362154,151.2781963362154,-72.35171728566242,-72.35171728566242,-72.35171728566242,0.0,0.0,0.0,206.34014329438037
2021-06-07,-7.473598059564191,-82.86507257632663,169.08831214796973,-7.473598059564191,-7.473598059564191,57.34071148364653,57.34071148364653,57.34071148364653,134.994845952,134.994845952,134.994845952,1.7283173054117833,1.7283173054117833,1.7283173054117833,-79.38245177376527,-79.38245177376527,-79.38245177376527,0.0,0.0,0.0,49.86711342408234
2021-06-08,-7.3660144109557475,-199.65822071240368,51.00258467986328,-7.3660144109557475,-7.3660144109557475,-67.77499703018371,-67.77499703018371,-67.77499703018371,134.994845952,134.994845952,134.994845952,-117.13087419285132,-117.13087419285132,-117.13087419285132,-85.63896878933238,-85.63896878933238,-85.63896878933238,0.0,0.0,0.0,-75.14101144113945
2021-06-09,-7.258430762347304,-225.29702856730495,23.71859226145402,-7.258430762347304,-7.258430762347304,-103.50638077952166,-103.50638077952166,-103.50638077952166,134.994845952,134.994845952,134.994845952,-147.42928730426215,-147.42928730426215,-147.42928730426215,-91.07193942725954,-91.07193942725954,-91.07193942725954,0.0,0.0,0.0,-110.76481154186897
2021-06-10,-7.150847113738861,-163.6206758788811,85.99501682751708,-7.150847113738861,-7.150847113738861,-32.17980157278582,-32.17980157278582,-32.17980157278582,134.994845952,134.994845952,134.994845952,-71.53193418565174,-71.53193418565174,-71.53193418565174,-95.6427133391341,-95.6427133391341,-95.6427133391341,0.0,0.0,0.0,-39.33064868652468
2021-06-11,-7.043263465130417,-35.59320467718371,218.0176497848502,-7.043263465130417,-7.043263465130417,98.3800916748218,98.3800916748218,98.3800916748218,134.994845952,134.994845952,134.994845952,62.70838379329316,62.70838379329316,62.70838379329316,-99.32313807047134,-99.32313807047134,-99.32313807047134,0.0,0.0,0.0,91.33682820969138
2021-06-12,-6.935679816521954,22.86298474601163,275.033355524966,-6.935679816521954,-6.935679816521954,153.27679489790413,153.27679489790413,153.27679489790413,134.994845952,134.994845952,134.994845952,120.37719824793622,120.37719824793622,120.37719824793622,-102.09524930203209,-102.09524930203209,-102.09524930203209,0.0,0.0,0.0,146.34111508138216
2021-06-13,-6.82809616791353,46.54334764670762,309.6647164417972,-6.82809616791353,-6.82809616791353,182.32218622492627,182.32218622492627,182.32218622492627,134.994845952,134.994845952,134.994845952,151.27819633615962,151.27819633615962,151.27819633615962,-103.95085606323339,-103.95085606323339,-103.95085606323339,0.0,0.0,0.0,175.49409005701273
2021-06-14,-6.720512519305068,-98.13518372919273,155.21055225707462,-6.720512519305068,-6.720512519305068,31.832118010179798,31.832118010179798,31.832118010179798,134.994845952,134.994845952,134.994845952,1.7283173052356768,1.7283173052356768,1.7283173052356768,-104.89104524705589,-104.89104524705589,-104.89104524705589,0.0,0.0,0.0,25.11160549087473
2021-06-15,-6.612928870696643,-231.53365856732066,31.775399272742884,-6.612928870696643,-6.612928870696643,-87.06165732333699,-87.06165732333699,-87.06165732333699,134.994845952,134.994845952,134.994845952,-117.13087419294564,-117.13087419294564,-117.13087419294564,-104.92562908239137,-104.92562908239137,-104.92562908239137,0.0,0.0,0.0,-93.67458619403364
2021-06-16,-6.50534522208818,-256.7652466941517,5.863047413855568,-6.50534522208818,-6.50534522208818,-116.50699903229612,-116.50699903229612,-116.50699903229612,134.994845952,134.994845952,134.994845952,-147.42928730432394,-147.42928730432394,-147.42928730432394,-104.07255767997219,-104.07255767997219,-104.07255767997219,0.0,0.0,0.0,-123.0123442543843
2021-06-17,-6.397761573479756,-180.44442159018186,68.54871916037872,-6.397761573479756,-6.397761573479756,-38.89440469666383,-38.89440469666383,-38.89440469666383,134.994845952,134.994845952,134.994845952,-71.53193418593563,-71.53193418593563,-71.53193418593563,-102.35731646272819,-102.35731646272819,-102.35731646272819,0.0,0.0,0.0,-45.29216627014358
2021-06-18,-6.290177924871293,-34.04899775080984,218.83981816542519,-6.290177924871293,-6.290177924871293,97.89090439784836,97.89090439784836,97.89090439784836,134.994845952,134.994845952,134.994845952,62.70838379302197,62.70838379302197,62.70838379302197,-99.81232534717361,-99.81232534717361,-99.81232534717361,0.0,0.0,0.0,91.60072647297707
2021-06-19,-6.1825942762628685,24.35000993684326,279.2544410858175,-6.1825942762628685,-6.1825942762628685,158.8956910965848,158.8956910965848,158.8956910965848,134.994845952,134.994845952,134.994845952,120.37719824799406,120.37719824799406,120.37719824799406,-96.47635310340927,-96.47635310340927,-96.47635310340927,0.0,0.0,0.0,152.71309682032194
2021-06-20,-6.0750106276544065,57.65196759881176,318.5046080829265,-6.0750106276544065,-6.0750106276544065,193.87908573622488,193.87908573622488,193.87908573622488,134.994845952,134.994845952,134.994845952,151.2781963361353,151.2781963361353,151.2781963361353,-92.3939565519104,-92.3939565519104,-92.3939565519104,0.0,0.0,0.0,187.8040751085705
2021-06-21,-5.967426979045962,-77.7534400507749,168.95229931769836,-5.967426979045962,-5.967426979045962,49.10821293408288,49.10821293408288,49.10821293408288,134.994845952,134.994845952,134.994845952,1.728317305217371,1.728317305217371,1.728317305217371,-87.6149503231345,-87.6149503231345,-87.6149503231345,0.0,0.0,0.0,43.14078595503692
2021-06-22,-5.859843330437519,-195.55704704935292,61.67347596464554,-5.859843330437519,-5.859843330437519,-64.32993722891031,-64.32993722891031,-64.32993722891031,134.994845952,134.994845952,134.994845952,-117.1308741926593,-117.1308741926593,-117.1308741926593,-82.193908988251,-82.193908988251,-82.193908988251,0.0,0.0,0.0,-70.18978055934782
2021-06-23,-5.752259681829075,-214.39742906490295,39.94421252894638,-5.752259681829075,-5.752259681829075,-88.62414098599608,-88.62414098599608,-88.62414098599608,134.994845952,134.994845952,134.994845952,-147.42928730414457,-147.42928730414457,-147.42928730414457,-76.18969963385153,-76.18969963385153,-76.18969963385153,0.0,0.0,0.0,-94.37640066782515
2021-06-24,-5.644676033220632,-140.83913488795073,115.24836876261587,-5.644676033220632,-5.644676033220632,-6.202127797604797,-6.202127797604797,-6.202127797604797,134.994845952,134.994845952,134.994845952,-71.53193418587865,-71.53193418587865,-71.53193418587865,-69.66503956372617,-69.66503956372617,-69.66503956372617,0.0,0.0,0.0,-11.84680383082543
2021-06-25,-5.537092384612189,6.79961148302512,257.51758245990476,-5.537092384612189,-5.537092384612189,135.01715883372512,135.01715883372512,135.01715883372512,134.994845952,134.994845952,134.994845952,62.70838379304637,62.70838379304637,62.70838379304637,-62.68607091132128,-62.68607091132128,-62.68607091132128,0.0,0.0,0.0,129.48006644911294
2021-06-26,-5.429508736003744,69.3433266325026,320.44307427342494,-5.429508736003744,-5.429508736003744,200.0501025361071,200.0501025361071,200.0501025361071,134.994845952,134.994845952,134.994845952,120.3771982480297,120.3771982480297,120.3771982480297,-55.3219416639226,-55.3219416639226,-55.3219416639226,0.0,0.0,0.0,194.62059380010334
2021-06-27,-5.321925087395301,115.77644798068775,357.3115771167491,-5.321925087395301,-5.321925087395301,238.62866125383897,238.62866125383897,238.62866125383897,134.994845952,134.994845952,134.994845952,151.27819633611097,151.27819633611097,151.27819633611097,-47.64438103427201,-47.64438103427201,-47.64438103427201,0.0,0.0,0.0,233.30673616644367
2021-06-28,-5.214341438786858,-36.20588210398607,214.64584155230975,-5.214341438786858,-5.214341438786858,96.99590692076069,96.99590692076069,96.99590692076069,134.994845952,134.994845952,134.994845952,1.7283173056755587,1.7283173056755587,1.7283173056755587,-39.72725633691488,-39.72725633691488,-39.72725633691488,0.0,0.0,0.0,91.78156548197383
2021-06-29,-5.106757790178414,-142.66956553122833,103.30782390383791,-5.106757790178414,-5.106757790178414,-13.782126820863864,-13.782126820863864,-13.782126820863864,134.994845952,134.994845952,134.994845952,-117.13087419275364,-117.13087419275364,-117.13087419275364,-31.646098580110234,-31.646098580110234,-31.646098580110234,0.0,0.0,0.0,-18.88888461104228
2021-06-30,-4.999174141569971,-163.54249253813808,87.3624233430444,-4.999174141569971,-4.999174141569971,-35.912026222510654,-35.912026222510654,-35.912026222510654,134.994845952,134.994845952,134.994845952,-147.42928730420638,-147.42928730420638,-147.42928730420638,-23.47758487030429,-23.47758487030429,-23.47758487030429,0.0,0.0,0.0,-40.91120036408063
2021-07-01,-4.891590492961527,-85.46290730504607,178.7967954922111,-4.891590492961527,-4.891590492961527,48.16394434150501,48.16394434150501,48.16394434150501,134.994845952,134.994845952,134.994845952,-71.53193418571506,-71.53193418571506,-71.53193418571506,-15.298967424779947,-15.298967424779947,-15.298967424779947,0.0,0.0,0.0,43.27235384854348
2021-07-02,-4.784006844353083,56.175212641509106,304.3746580795422,-4.784006844353083,-4.784006844353083,190.5157883104024,190.5157883104024,190.5157883104024,134.994845952,134.994845952,134.994845952,62.70838379314229,62.70838379314229,62.70838379314229,-7.187441434739874,-7.187441434739874,-7.187441434739874,0.0,0.0,0.0,185.7317814660493
2021-07-03,-4.67642319574464,127.10389302920443,379.15133708972667,-4.67642319574464,-4.67642319574464,256.1525970696806,256.1525970696806,256.1525970696806,134.994845952,134.994845952,134.994845952,120.37719824784126,120.37719824784126,120.37719824784126,0.7805528698393601,0.7805528698393601,0.7805528698393601,0.0,0.0,0.0,251.47617387393598
2021-07-04,-4.568839547136196,166.473611483902,423.6204700079286,-4.568839547136196,-4.568839547136196,294.80313724114706,294.80313724114706,294.80313724114706,134.994845952,134.994845952,134.994845952,151.2781963360237,151.2781963360237,151.2781963360237,8.530094953123298,8.530094953123298,8.530094953123298,0.0,0.0,0.0,290.2342976940109
2021-07-05,-4.461255898527753,28.41725964795135,272.56054179667535,-4.461255898527753,-4.461255898527753,152.71177571096973,152.71177571096973,152.71177571096973,134.994845952,134.994845952,134.994845952,1.7283173056572412,1.7283173056572412,1.7283173056572412,15.988612453312504,15.988612453312504,15.988612453312504,0.0,0.0,0.0,148.25051981244198
2021-07-06,-4.264908065019527,-92.83816343451498,148.39652777152585,-4.264908065019527,-4.264908065019527,40.95073783015561,40.95073783015561,40.95073783015561,134.994845952,134.994845952,134.994845952,-117.13087419273722,-117.13087419273722,-117.13087419273722,23.08676607089283,23.08676607089283,23.08676607089283,0.0,0.0,0.0,36.685829765136084
2021-07-07,-4.068560231511338,-121.41153174221827,135.66665437775345,-4.068560231511338,-4.068560231511338,17.324937821967755,17.324937821967755,17.324937821967755,134.994845952,134.994845952,134.994845952,-147.4292873041476,-147.4292873041476,-147.4292873041476,29.75937917411535,29.75937917411535,29.75937917411535,0.0,0.0,0.0,13.256377590456417
2021-07-08,-3.8722123980031498,-36.1481595074344,220.4851769121156,-3.8722123980031498,-3.8722123980031498,99.40930796443322,99.40930796443322,99.40930796443322,134.994845952,134.994845952,134.994845952,-71.53193418555146,-71.53193418555146,-71.53193418555146,35.94639619798468,35.94639619798468,35.94639619798468,0.0,0.0,0.0,95.53709556643008
2021-07-09,-3.675864564494923,108.01717844060052,373.93382237936714,-3.675864564494923,-3.675864564494923,239.29707972739803,239.29707972739803,239.29707972739803,134.994845952,134.994845952,134.994845952,62.708383793166696,62.708383793166696,62.708383793166696,41.593849982231326,41.593849982231326,41.593849982231326,0.0,0.0,0.0,235.6212151629031
2021-07-10,-3.4795167309867345,171.05696969453675,428.2666494416567,-3.4795167309867345,-3.4795167309867345,302.0268589416571,302.0268589416571,302.0268589416571,134.994845952,134.994845952,134.994845952,120.37719824787689,120.37719824787689,120.37719824787689,46.65481474178025,46.65481474178025,46.65481474178025,0.0,0.0,0.0,298.54734221067037
2021-07-11,-3.2831688974785465,210.4966931431348,459.10516140602584,-3.2831688974785465,-3.2831688974785465,337.36336084670876,337.36336084670876,337.36336084670876,134.994845952,134.994845952,134.994845952,151.27819633599938,151.27819633599938,151.27819633599938,51.090318558709384,51.090318558709384,51.090318558709384,0.0,0.0,0.0,334.0801919492302
2021-07-12,-3.086821063970358,60.06514330045366,318.12641215117213,-3.086821063970358,-3.086821063970358,191.59335052839572,191.59335052839572,191.59335052839572,134.994845952,134.994845952,134.994845952,1.7283173054811252,1.7283173054811252,1.7283173054811252,54.8701872709146,54.8701872709146,54.8701872709146,0.0,0.0,0.0,188.50652946442537
2021-07-13,-2.8904732304621312,-50.46260776718081,193.3906539017148,-2.8904732304621312,-2.8904732304621312,75.83776229544488,75.83776229544488,75.83776229544488,134.994845952,134.994845952,134.994845952,-117.13087419283154,-117.13087419283154,-117.13087419283154,57.97379053627641,57.97379053627641,57.97379053627641,0.0,0.0,0.0,72.94728906498274
2021-07-14,-2.694125396953943,-83.03189535219268,161.55712626058693,-2.694125396953943,-2.694125396953943,47.95621941148223,47.95621941148223,47.95621941148223,134.994845952,134.994845952,134.994845952,-147.42928730426138,-147.42928730426138,-147.42928730426138,60.3906607637436,60.3906607637436,60.3906607637436,0.0,0.0,0.0,45.26209401452829
2021-07-15,-2.4977775634457546,5.391123370807286,240.57895546988954,-2.4977775634457546,-2.4977775634457546,125.58386835360403,125.58386835360403,125.58386835360403,134.994845952,134.994845952,134.994845952,-71.5319341861552,-71.5319341861552,-71.5319341861552,62.12095658775924,62.12095658775924,62.12095658775924,0.0,0.0,0.0,123.08609079015828
2021-07-16,-2.301429729937528,128.90505897149092,389.69707259781416,-2.301429729937528,-2.301429729937528,260.8789743883054,260.8789743883054,260.8789743883054,134.994845952,134.994845952,134.994845952,62.70838379333412,62.70838379333412,62.70838379333412,63.175744642971296,63.175744642971296,63.175744642971296,0.0,0.0,0.0,258.57754465836786
2021-07-17,-2.10508189642934,187.55012319616847,454.6315118307358,-2.10508189642934,-2.10508189642934,318.94912076081494,318.94912076081494,318.94912076081494,134.994845952,134.994845952,134.994845952,120.37719824793474,120.37719824793474,120.37719824793474,63.5770765608802,63.5770765608802,63.5770765608802,0.0,0.0,0.0,316.8440388643856
2021-07-18,-1.9087340629211513,220.3693388141066,472.8543693658941,-1.9087340629211513,-1.9087340629211513,349.63088459404946,349.63088459404946,349.63088459404946,134.994845952,134.994845952,134.994845952,151.2781963359436,151.2781963359436,151.2781963359436,63.35784230610585,63.35784230610585,63.35784230610585,0.0,0.0,0.0,347.7221505311283
2021-07-19,-1.7123862294129628,73.46262129411103,324.22853122583234,-1.7123862294129628,-1.7123862294129628,199.28454936641933,199.28454936641933,199.28454936641933,134.994845952,134.994845952,134.994845952,1.7283173060182226,1.7283173060182226,1.7283173060182226,62.56138610840108,62.56138610840108,62.56138610840108,0.0,0.0,0.0,197.57216313700636
2021-07-20,-1.5160383959047365,-52.36830316278364,205.65044758159405,-1.5160383959047365,-1.5160383959047365,79.1048489614479,79.1048489614479,79.1048489614479,134.994845952,134.994845952,134.994845952,-117.13087419281511,-117.13087419281511,-117.13087419281511,61.24087720226303,61.24087720226303,61.24087720226303,0.0,0.0,0.0,77.58881056554316
2021-07-21,-1.319690562396548,-78.76576679285782,173.4329884602133,-1.319690562396548,-1.319690562396548,47.023992846635984,47.023992846635984,47.023992846635984,134.994845952,134.994845952,134.994845952,-147.4292873042026,-147.4292873042026,-147.4292873042026,59.45843419883858,59.45843419883858,59.45843419883858,0.0,0.0,0.0,45.70430228423944
2021-07-22,-1.1233427288883597,-1.322109586318219,236.96365489161468,-1.1233427288883597,-1.1233427288883597,120.74692076542152,120.74692076542152,120.74692076542152,134.994845952,134.994845952,134.994845952,-71.53193418609821,-71.53193418609821,-71.53193418609821,57.28400899951973,57.28400899951973,57.28400899951973,0.0,0.0,0.0,119.62357803653316
2021-07-23,-0.9269948953801712,118.13563080421878,368.74063393104404,-0.9269948953801712,-0.9269948953801712,252.49727325032137,252.49727325032137,252.49727325032137,134.994845952,134.994845952,134.994845952,62.708383793358514,62.708383793358514,62.708383793358514,54.79404350496286,54.79404350496286,54.79404350496286,0.0,0.0,0.0,251.5702783549412
2021-07-24,-0.7306470618719447,181.88329061479394,427.3946337199595,-0.7306470618719447,-0.7306470618719447,307.44196395146105,307.44196395146105,307.44196395146105,134.994845952,134.994845952,134.994845952,120.37719824797036,120.37719824797036,120.37719824797036,52.06991975149074,52.06991975149074,52.06991975149074,0.0,0.0,0.0,306.7113168895891
2021-07-25,-0.5342992283637183,211.02817132666775,472.61007703220133,-0.5342992283637183,-0.5342992283637183,335.46927356838006,335.46927356838006,335.46927356838006,134.994845952,134.994845952,134.994845952,151.27819633615562,151.27819633615562,151.27819633615562,49.1962312802245,49.1962312802245,49.1962312802245,0.0,0.0,0.0,334.93497434001637
2021-07-26,-0.33795139485556797,61.275822362163,305.1015200616435,-0.33795139485556797,-0.33795139485556797,182.98207353093028,182.98207353093028,182.98207353093028,134.994845952,134.994845952,134.994845952,1.7283173059210166,1.7283173059210166,1.7283173059210166,46.25891027300925,46.25891027300925,46.25891027300925,0.0,0.0,0.0,182.6441221360747
2021-07-27,-0.1416035613473415,-70.5414444571019,178.41268403575774,-0.1416035613473415,-0.1416035613473415,61.207222798409234,61.207222798409234,61.207222798409234,134.994845952,134.994845952,134.994845952,-117.13087419302019,-117.13087419302019,-117.13087419302019,43.343251039429404,43.343251039429404,43.343251039429404,0.0,0.0,0.0,61.065619237061895
2021-07-28,0.0547442721608469,-96.31619435051252,150.5874328809642,0.0547442721608469,0.0547442721608469,28.097434234871795,28.097434234871795,28.097434234871795,134.994845952,134.994845952,134.994845952,-147.4292873042644,-147.4292873042644,-147.4292873042644,40.531875587136184,40.531875587136184,40.531875587136184,0.0,0.0,0.0,28.15217850703264
2021-07-29,0.25109210566907336,-28.094027697627048,230.95491515689966,0.25109210566907336,0.25109210566907336,101.36560281930676,101.36560281930676,101.36560281930676,134.994845952,134.994845952,134.994845952,-71.53193418593462,-71.53193418593462,-71.53193418593462,37.90269105324138,37.90269105324138,37.90269105324138,0.0,0.0,0.0,101.61669492497583
2021-07-30,0.44743993917726177,103.71259503867148,359.900754848343,0.44743993917726177,0.44743993917726177,233.23012128704286,233.23012128704286,233.23012128704286,134.994845952,134.994845952,134.994845952,62.70838379301585,62.70838379301585,62.70838379301585,35.526891542026995,35.526891542026995,35.526891542026995,0.0,0.0,0.0,233.67756122622012
2021-07-31,0.6437877726854502,166.79075135078165,416.87418931210794,0.6437877726854502,0.6437877726854502,288.8391024654001,288.8391024654001,288.8391024654001,134.994845952,134.994845952,134.994845952,120.3771982480282,120.3771982480282,120.3771982480282,33.46705826537191,33.46705826537191,33.46705826537191,0.0,0.0,0.0,289.4828902380856
2021-08-01,0.8401356061936767,190.3276508175615,440.28691496834546,0.8401356061936767,0.8401356061936767,318.0484540003392,318.0484540003392,318.0484540003392,134.994845952,134.994845952,134.994845952,151.27819633609985,151.27819633609985,151.27819633609985,31.77541171223927,31.77541171223927,31.77541171223927,0.0,0.0,0.0,318.88858960653283
2021-08-02,1.036483439701865,32.40600580087093,293.49885074670385,1.036483439701865,1.036483439701865,167.21543108794305,167.21543108794305,167.21543108794305,134.994845952,134.994845952,134.994845952,1.7283173058237915,1.7283173058237915,1.7283173058237915,30.492267830119257,30.492267830119257,30.492267830119257,0.0,0.0,0.0,168.2519145276449
2021-08-03,1.2328312732100535,-79.5434993606304,170.95340988215813,1.2328312732100535,1.2328312732100535,47.50871862608073,47.50871862608073,47.50871862608073,134.994845952,134.994845952,134.994845952,-117.13087419300376,-117.13087419300376,-117.13087419300376,29.644746867084486,29.644746867084486,29.644746867084486,0.0,0.0,0.0,48.74154989929078
2021-08-04,1.4291791067182418,-107.12535625838588,141.2726312138298,1.4291791067182418,1.4291791067182418,16.81133728946698,16.81133728946698,16.81133728946698,134.994845952,134.994845952,134.994845952,-147.42928730420562,-147.42928730420562,-147.42928730420562,29.245778641672604,29.245778641672604,29.245778641672604,0.0,0.0,0.0,18.24051639618522
2021-08-05,1.6255269402264683,-30.642439480095817,227.34104757508402,1.6255269402264683,1.6255269402264683,92.7563534279289,92.7563534279289,92.7563534279289,134.994845952,134.994845952,134.994845952,-71.53193418577102,-71.53193418577102,-71.53193418577102,29.293441661699916,29.293441661699916,29.293441661699916,0.0,0.0,0.0,94.38188036815536
2021-08-06,1.8218747737346568,108.41690916797577,353.7689468844359,1.8218747737346568,1.8218747737346568,227.47389558088378,227.47389558088378,227.47389558088378,134.994845952,134.994845952,134.994845952,62.70838379311176,62.70838379311176,62.70838379311176,29.770665835771997,29.770665835771997,29.770665835771997,0.0,0.0,0.0,229.29577035461844
2021-08-07,2.018222607242845,155.70661436483562,408.9674074188561,2.018222607242845,2.018222607242845,286.0173638939456,286.0173638939456,286.0173638939456,134.994845952,134.994845952,134.994845952,120.37719824804161,120.37719824804161,120.37719824804161,30.64531969390399,30.64531969390399,30.64531969390399,0.0,0.0,0.0,288.03558650118845
2021-08-08,2.2145704407510336,201.4911460797744,443.4916224037354,2.2145704407510336,2.2145704407510336,318.14373555942586,318.14373555942586,318.14373555942586,134.994845952,134.994845952,134.994845952,151.27819633604403,151.27819633604403,151.27819633604403,31.87069327138185,31.87069327138185,31.87069327138185,0.0,0.0,0.0,320.3583060001769
2021-08-09,2.41091827425926,43.287654394155,303.3407125753913,2.41091827425926,2.41091827425926,170.10954062670336,170.10954062670336,170.10954062670336,134.994845952,134.994845952,134.994845952,1.728317305647697,1.728317305647697,1.728317305647697,33.38637736905565,33.38637736905565,33.38637736905565,0.0,0.0,0.0,172.52045890096264
2021-08-10,2.6072661077674484,-77.6094731541968,176.08370623366986,2.6072661077674484,2.6072661077674484,52.983500822665576,52.983500822665576,52.983500822665576,134.994845952,134.994845952,134.994845952,-117.13087419271747,-117.13087419271747,-117.13087419271747,35.119529063383034,35.119529063383034,35.119529063383034,0.0,0.0,0.0,55.59076693043303
2021-08-11,2.803613941275637,-105.98033691476567,158.13172939797377,2.803613941275637,2.803613941275637,24.552061053839136,24.552061053839136,24.552061053839136,134.994845952,134.994845952,134.994845952,-147.42928730426746,-147.42928730426746,-147.42928730426746,36.98650240610659,36.98650240610659,36.98650240610659,0.0,0.0,0.0,27.35567499511477
2021-08-12,2.999961774783863,-17.869011714671007,244.82780256923508,2.999961774783863,2.999961774783863,102.35772430289784,102.35772430289784,102.35772430289784,134.994845952,134.994845952,134.994845952,-71.53193418571404,-71.53193418571404,-71.53193418571404,38.89481253661187,38.89481253661187,38.89481253661187,0.0,0.0,0.0,105.3576860776817
2021-08-13,3.1963096082920517,112.6533184380516,360.0005713208185,3.1963096082920517,3.1963096082920517,238.4486209964835,238.4486209964835,238.4486209964835,134.994845952,134.994845952,134.994845952,62.70838379320767,62.70838379320767,62.70838379320767,40.74539125127583,40.74539125127583,40.74539125127583,0.0,0.0,0.0,241.64493060477554
2021-08-14,3.39265744180024,174.0693077527161,424.1822724296543,3.39265744180024,3.39265744180024,297.80712694108587,297.80712694108587,297.80712694108587,134.994845952,134.994845952,134.994845952,120.37719824809945,120.37719824809945,120.37719824809945,42.435082740986424,42.435082740986424,42.435082740986424,0.0,0.0,0.0,301.1997843828861
2021-08-15,3.5890052753084287,200.95785824766614,455.36699668406806,3.5890052753084287,3.5890052753084287,330.1323623055049,330.1323623055049,330.1323623055049,134.994845952,134.994845952,134.994845952,151.27819633625606,151.27819633625606,151.27819633625606,43.859320017248876,43.859320017248876,43.859320017248876,0.0,0.0,0.0,333.7213675808133
2021-08-16,3.785353108816655,61.45873001859014,306.69892037169967,3.785353108816655,3.785353108816655,181.6380790240872,181.6380790240872,181.6380790240872,134.994845952,134.994845952,134.994845952,1.728317305471581,1.728317305471581,1.728317305471581,44.91491576661562,44.91491576661562,44.91491576661562,0.0,0.0,0.0,185.42343213290386
2021-08-17,3.9817009423248435,-55.21677857111933,199.83546454168473,3.9817009423248435,3.9817009423248435,63.36686800035435,63.36686800035435,63.36686800035435,134.994845952,134.994845952,134.994845952,-117.13087419281177,-117.13087419281177,-117.13087419281177,45.50289624116612,45.50289624116612,45.50289624116612,0.0,0.0,0.0,67.3485689426792
2021-08-18,4.178048775833032,-94.20596276393493,160.6270192039539,4.178048775833032,4.178048775833032,33.09686214888106,33.09686214888106,33.09686214888106,134.994845952,134.994845952,134.994845952,-147.42928730414,-147.42928730414,-147.42928730414,45.53130350102105,45.53130350102105,45.53130350102105,0.0,0.0,0.0,37.27491092471409
2021-08-19,4.374396609341258,-7.540316975688748,238.76849186089024,4.374396609341258,4.374396609341258,108.38080178835479,108.38080178835479,108.38080178835479,134.994845952,134.994845952,134.994845952,-71.53193418565705,-71.53193418565705,-71.53193418565705,44.91789002201183,44.91789002201183,44.91789002201183,0.0,0.0,0.0,112.75519839769605
2021-08-20,4.570744442849446,123.10537736807949,369.4590722396055,4.570744442849446,4.570744442849446,241.2958602041226,241.2958602041226,241.2958602041226,134.994845952,134.994845952,134.994845952,62.7083837932321,62.7083837932321,62.7083837932321,43.59263045889051,43.59263045889051,43.59263045889051,0.0,0.0,0.0,245.86660464697204
2021-08-21,4.767092276357635,172.61536854327966,434.3889093487629,4.767092276357635,4.767092276357635,296.8720224471288,296.8720224471288,296.8720224471288,134.994845952,134.994845952,134.994845952,120.37719824791101,120.37719824791101,120.37719824791101,41.49997824721772,41.49997824721772,41.49997824721772,0.0,0.0,0.0,301.63911472348644
2021-08-22,4.963440109865823,200.9988123979922,452.1081274362156,4.963440109865823,4.963440109865823,324.8738419989317,324.8738419989317,324.8738419989317,134.994845952,134.994845952,134.994845952,151.27819633623173,151.27819633623173,151.27819633623173,38.6007997107,38.6007997107,38.6007997107,0.0,0.0,0.0,329.8372821087975
2021-08-23,5.15978794337405,50.69180095965468,301.7568844745155,5.15978794337405,5.15978794337405,171.59708858601755,171.59708858601755,171.59708858601755,134.994845952,134.994845952,134.994845952,1.7283173053743655,1.7283173053743655,1.7283173053743655,34.87392532864316,34.87392532864316,34.87392532864316,0.0,0.0,0.0,176.7568765293916
2021-08-24,5.356135776882239,-62.119735891206155,174.90897981192794,5.356135776882239,5.356135776882239,48.18123842523377,48.18123842523377,48.18123842523377,134.994845952,134.994845952,134.994845952,-117.13087419290608,-117.13087419290608,-117.13087419290608,30.317266666139847,30.317266666139847,30.317266666139847,0.0,0.0,0.0,53.53737420211601
2021-08-25,5.552483610390465,-111.3894215653966,145.65220817667227,5.552483610390465,5.552483610390465,12.514016621969986,12.514016621969986,12.514016621969986,134.994845952,134.994845952,134.994845952,-147.4292873042018,-147.4292873042018,-147.4292873042018,24.948457974171795,24.948457974171795,24.948457974171795,0.0,0.0,0.0,18.06650023236045
2021-08-26,5.748831443898653,-34.27327788438866,215.15745102983217,5.748831443898653,5.748831443898653,82.2679051423697,82.2679051423697,82.2679051423697,134.994845952,134.994845952,134.994845952,-71.53193418604756,-71.53193418604756,-71.53193418604756,18.80499337641727,18.80499337641727,18.80499337641727,0.0,0.0,0.0,88.01673658626835
